binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog32_prime_factorization,2,1.0000,5,5,True,False,974,12,0.002781,3504,2987,databricks-gpt-oss-120b,databricks,17.2,[],2026-08-14T05:47:06,gpt-oss-120b,databricks,text
prog32_prime_factorization,3,1.0000,5,5,True,False,1134,12,0.003393,3504,3836,databricks-gpt-oss-120b,databricks,21.6,[],2026-08-14T05:47:28,gpt-oss-120b,databricks,text
prog32_prime_factorization,4,1.0000,5,5,True,False,1517,12,0.003010,3504,3304,databricks-gpt-oss-120b,databricks,18.1,[],2026-08-14T05:47:46,gpt-oss-120b,databricks,text
prog32_prime_factorization,5,1.0000,5,5,True,False,1410,12,0.003038,3504,3344,databricks-gpt-oss-120b,databricks,16.7,[],2026-08-14T05:48:03,gpt-oss-120b,databricks,text
prog32_prime_factorization,6,0.0000,0,5,True,False,1584,12,0.000587,1048,553,databricks-gpt-oss-120b,databricks,7.8,[],2026-08-14T05:48:10,gpt-oss-120b,databricks,text
prog32_prime_factorization,7,1.0000,5,5,True,False,1170,12,0.003239,3504,3623,databricks-gpt-oss-120b,databricks,21.8,[],2026-08-14T05:48:32,gpt-oss-120b,databricks,text
prog32_prime_factorization,8,1.0000,5,5,True,False,1277,12,0.002833,3504,3059,databricks-gpt-oss-120b,databricks,22.0,[],2026-08-14T05:48:54,gpt-oss-120b,databricks,text
prog33_mod_pow,1,1.0000,5,5,True,False,1553,12,0.002859,3578,3076,databricks-gpt-oss-120b,databricks,16.6,[],2026-08-14T05:49:11,gpt-oss-120b,databricks,text
prog33_mod_pow,2,1.0000,5,5,True,False,1357,12,0.002829,3578,3035,databricks-gpt-oss-120b,databricks,19.2,[],2026-08-14T05:49:30,gpt-oss-120b,databricks,text
prog33_mod_pow,3,1.0000,5,5,True,False,1379,12,0.003021,3578,3301,databricks-gpt-oss-120b,databricks,16.8,[],2026-08-14T05:49:47,gpt-oss-120b,databricks,text
prog33_mod_pow,4,1.0000,5,5,True,False,1879,12,0.003840,3578,4439,databricks-gpt-oss-120b,databricks,25.4,[],2026-08-14T05:50:12,gpt-oss-120b,databricks,text
prog33_mod_pow,5,1.0000,5,5,True,False,1546,12,0.004223,3578,4971,databricks-gpt-oss-120b,databricks,28.5,[],2026-08-14T05:50:41,gpt-oss-120b,databricks,text
prog33_mod_pow,6,1.0000,5,5,True,False,1237,12,0.003147,3578,3477,databricks-gpt-oss-120b,databricks,18.7,[],2026-08-14T05:50:59,gpt-oss-120b,databricks,text
prog33_mod_pow,7,1.0000,5,5,True,False,1365,12,0.003130,3578,3453,databricks-gpt-oss-120b,databricks,18.3,[],2026-08-14T05:51:18,gpt-oss-120b,databricks,text
prog33_mod_pow,8,1.0000,5,5,True,False,1501,12,0.003232,3578,3594,databricks-gpt-oss-120b,databricks,17.6,[],2026-08-14T05:51:35,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,1,1.0000,5,5,True,False,1310,12,0.002319,2474,2602,databricks-gpt-oss-120b,databricks,13.9,[],2026-08-14T05:51:49,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,2,1.0000,5,5,True,False,1548,12,0.002126,2474,2335,databricks-gpt-oss-120b,databricks,13.8,[],2026-08-14T05:52:03,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,3,1.0000,5,5,True,False,1186,12,0.005789,4602,6890,databricks-gpt-oss-120b,databricks,31.6,[],2026-08-14T05:52:34,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,4,1.0000,5,5,True,False,1029,12,0.001838,2474,1935,databricks-gpt-oss-120b,databricks,12.2,[],2026-08-14T05:52:47,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,5,0.0000,0,5,True,False,2007,12,0.000788,1036,835,databricks-gpt-oss-120b,databricks,6.7,[],2026-08-14T05:52:53,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,6,0.0000,0,5,True,False,1891,12,0.000838,1036,905,databricks-gpt-oss-120b,databricks,7.5,[],2026-08-14T05:53:01,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,7,1.0000,5,5,True,False,1781,12,0.003606,2474,4390,databricks-gpt-oss-120b,databricks,20.3,[],2026-08-14T05:53:21,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,8,1.0000,5,5,True,False,1040,12,0.002517,2474,2878,databricks-gpt-oss-120b,databricks,16.8,[],2026-08-14T05:53:38,gpt-oss-120b,databricks,text
prog35_perfect_numbers,1,0.0000,0,5,True,False,1586,12,0.000812,1024,872,databricks-gpt-oss-120b,databricks,26.5,"[""Command '['/tmp/cand', '999999']' timed out after 10 seconds"", ""Command '['/tmp/cand', '-7']' timed out after 10 seconds""]",2026-08-14T05:54:04,gpt-oss-120b,databricks,text
prog35_perfect_numbers,2,1.0000,5,5,True,False,1071,12,0.005901,3628,7289,databricks-gpt-oss-120b,databricks,40.5,[],2026-08-14T05:54:45,gpt-oss-120b,databricks,text
prog35_perfect_numbers,3,0.0000,0,5,True,False,1793,12,0.000847,1024,921,databricks-gpt-oss-120b,databricks,27.8,"[""Command '['/tmp/cand', '999999']' timed out after 10 seconds"", ""Command '['/tmp/cand', '-7']' timed out after 10 seconds""]",2026-08-14T05:55:13,gpt-oss-120b,databricks,text
prog35_perfect_numbers,4,0.0000,0,5,True,False,1170,12,0.000742,1024,774,databricks-gpt-oss-120b,databricks,11.5,[],2026-08-14T05:55:24,gpt-oss-120b,databricks,text
prog35_perfect_numbers,5,0.0000,0,5,True,False,2199,12,0.000847,1024,921,databricks-gpt-oss-120b,databricks,18.3,"[""Command '['/tmp/cand', '999999']' timed out after 10 seconds""]",2026-08-14T05:55:42,gpt-oss-120b,databricks,text
prog35_perfect_numbers,6,1.0000,5,5,True,False,877,12,0.003347,3628,3742,databricks-gpt-oss-120b,databricks,26.2,[],2026-08-14T05:56:09,gpt-oss-120b,databricks,text
prog35_perfect_numbers,7,1.0000,5,5,True,False,1172,12,0.002008,3628,1882,databricks-gpt-oss-120b,databricks,19.1,[],2026-08-14T05:56:28,gpt-oss-120b,databricks,text
prog35_perfect_numbers,8,0.8000,4,5,True,False,1201,12,0.002365,3628,2378,databricks-gpt-oss-120b,databricks,27.4,[],2026-08-14T05:56:55,gpt-oss-120b,databricks,text
prog36_pascal_triangle,1,0.0000,0,5,True,False,802,12,0.000442,1048,352,databricks-gpt-oss-120b,databricks,6.8,[],2026-08-14T05:57:02,gpt-oss-120b,databricks,text
prog36_pascal_triangle,2,0.6000,3,5,True,False,1424,12,0.000527,1048,470,databricks-gpt-oss-120b,databricks,7.6,[],2026-08-14T05:57:10,gpt-oss-120b,databricks,text
prog36_pascal_triangle,3,0.6000,3,5,True,False,629,12,0.000416,1048,316,databricks-gpt-oss-120b,databricks,6.0,[],2026-08-14T05:57:16,gpt-oss-120b,databricks,text
prog36_pascal_triangle,4,0.6000,3,5,True,False,1657,12,0.000583,1048,548,databricks-gpt-oss-120b,databricks,5.8,[],2026-08-14T05:57:21,gpt-oss-120b,databricks,text
prog36_pascal_triangle,5,0.6000,3,5,True,False,549,12,0.000377,1048,262,databricks-gpt-oss-120b,databricks,4.8,[],2026-08-14T05:57:26,gpt-oss-120b,databricks,text
prog36_pascal_triangle,6,0.6000,3,5,True,False,549,12,0.000377,1048,262,databricks-gpt-oss-120b,databricks,4.6,[],2026-08-14T05:57:31,gpt-oss-120b,databricks,text
prog36_pascal_triangle,7,0.6000,3,5,True,False,1776,12,0.000629,1048,612,databricks-gpt-oss-120b,databricks,7.2,[],2026-08-14T05:57:38,gpt-oss-120b,databricks,text
prog36_pascal_triangle,8,0.6000,3,5,True,False,1553,12,0.000582,1048,546,databricks-gpt-oss-120b,databricks,6.1,[],2026-08-14T05:57:44,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,1,1.0000,5,5,True,False,2187,12,0.003538,2666,4247,databricks-gpt-oss-120b,databricks,29.5,[],2026-08-14T05:58:14,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,2,1.0000,5,5,True,False,1371,12,0.006592,5199,7856,databricks-gpt-oss-120b,databricks,51.9,[],2026-08-14T05:59:06,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,3,1.0000,5,5,True,False,1189,12,0.003559,5199,3643,databricks-gpt-oss-120b,databricks,27.1,[],2026-08-14T05:59:33,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,4,1.0000,5,5,True,False,2121,12,0.003317,2666,3941,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-14T05:59:54,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,5,0.0000,0,5,True,False,1470,12,0.000924,1038,1024,databricks-gpt-oss-120b,databricks,8.5,[],2026-08-14T06:00:02,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,6,0.8000,4,5,True,False,1777,12,0.004219,2666,5194,databricks-gpt-oss-120b,databricks,29.8,[],2026-08-14T06:00:32,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,7,1.0000,5,5,True,False,1697,12,0.004337,2666,5358,databricks-gpt-oss-120b,databricks,32.3,[],2026-08-14T06:01:04,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,8,1.0000,5,5,True,False,1952,12,0.002295,2666,2521,databricks-gpt-oss-120b,databricks,17.4,[],2026-08-14T06:01:22,gpt-oss-120b,databricks,text
prog38_continued_fraction,1,0.0000,0,5,True,False,1733,12,0.000605,1050,578,databricks-gpt-oss-120b,databricks,5.6,[],2026-08-14T06:01:27,gpt-oss-120b,databricks,text
prog38_continued_fraction,2,0.0000,0,5,True,False,1862,12,0.000612,1050,588,databricks-gpt-oss-120b,databricks,6.2,[],2026-08-14T06:01:34,gpt-oss-120b,databricks,text
prog38_continued_fraction,3,0.0000,0,5,True,False,2363,12,0.000687,1050,691,databricks-gpt-oss-120b,databricks,8.3,[],2026-08-14T06:01:42,gpt-oss-120b,databricks,text
prog38_continued_fraction,4,0.0000,0,5,True,False,2369,12,0.000705,1050,716,databricks-gpt-oss-120b,databricks,6.4,[],2026-08-14T06:01:48,gpt-oss-120b,databricks,text
prog38_continued_fraction,5,0.0000,0,5,True,False,1774,12,0.000564,1050,521,databricks-gpt-oss-120b,databricks,6.0,[],2026-08-14T06:01:54,gpt-oss-120b,databricks,text
prog38_continued_fraction,6,0.0000,0,5,True,False,1699,12,0.000627,1050,608,databricks-gpt-oss-120b,databricks,6.1,[],2026-08-14T06:02:01,gpt-oss-120b,databricks,text
prog38_continued_fraction,7,0.0000,0,5,True,False,2726,12,0.000766,1050,802,databricks-gpt-oss-120b,databricks,7.6,"[""'utf-8' codec can't decode byte 0xfc in position 4377: invalid start byte"", ""'utf-8' codec can't decode byte 0xfc in position 4377: invalid start byte"", ""'utf-8' codec can't decode byte 0xfc in position 4377: invalid start byte""]",2026-08-14T06:02:08,gpt-oss-120b,databricks,text
prog38_continued_fraction,8,0.8000,4,5,True,False,1543,12,0.004239,4617,4733,databricks-gpt-oss-120b,databricks,31.9,[],2026-08-14T06:02:40,gpt-oss-120b,databricks,text
prog39_horner,1,0.0000,0,5,False,False,702,12,0.006773,4439,8298,databricks-gpt-oss-120b,databricks,51.3,"/w/candidate.c:30:67: error: expected '}'
   30 |     /* ----- the remaining arguments are the coefficients ----- */
      |                                                                   ^
/w/candidate.c:7:1: note: to match this '{'
    7 | {
      | ^
1 error generated.
",2026-08-14T06:03:31,gpt-oss-120b,databricks,text
prog39_horner,2,0.0000,0,5,True,False,729,12,0.000721,1022,746,databricks-gpt-oss-120b,databricks,7.9,[],2026-08-14T06:03:39,gpt-oss-120b,databricks,text
prog39_horner,3,1.0000,5,5,True,False,1311,12,0.002676,4439,2607,databricks-gpt-oss-120b,databricks,19.6,[],2026-08-14T06:03:59,gpt-oss-120b,databricks,text
prog39_horner,4,0.4000,2,5,True,False,1264,12,0.003672,4439,3991,databricks-gpt-oss-120b,databricks,22.9,[],2026-08-14T06:04:22,gpt-oss-120b,databricks,text
prog39_horner,5,1.0000,5,5,True,False,2121,12,0.004433,4439,5047,databricks-gpt-oss-120b,databricks,27.7,[],2026-08-14T06:04:49,gpt-oss-120b,databricks,text
prog39_horner,6,1.0000,5,5,True,False,1362,12,0.006247,4439,7567,databricks-gpt-oss-120b,databricks,33.8,[],2026-08-14T06:05:23,gpt-oss-120b,databricks,text
prog39_horner,7,0.0000,0,5,False,False,2469,12,0.000952,1022,1067,databricks-gpt-oss-120b,databricks,6.8,"/w/candidate.c:22:22: error: call to undeclared library function 'isspace' with type 'int (int)'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
   22 |         while (*p && isspace((unsigned char)*p)) p++;
      |                      ^
/w/candidat",2026-08-14T06:05:30,gpt-oss-120b,databricks,text
prog39_horner,8,0.0000,0,5,True,False,1350,12,0.000740,1022,772,databricks-gpt-oss-120b,databricks,5.9,[],2026-08-14T06:05:36,gpt-oss-120b,databricks,text
prog40_bisection_root,1,0.0000,0,5,True,False,1739,12,0.000793,1025,845,databricks-gpt-oss-120b,databricks,6.9,[],2026-08-14T06:05:43,gpt-oss-120b,databricks,text
prog40_bisection_root,2,0.0000,0,5,True,False,3128,12,0.001043,1025,1192,databricks-gpt-oss-120b,databricks,12.2,[],2026-08-14T06:05:55,gpt-oss-120b,databricks,text
prog40_bisection_root,3,0.0000,0,5,True,False,1852,12,0.000951,1025,1065,databricks-gpt-oss-120b,databricks,7.4,[],2026-08-14T06:06:03,gpt-oss-120b,databricks,text
prog40_bisection_root,4,0.0000,0,5,True,False,871,12,0.000678,1025,686,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:06:10,gpt-oss-120b,databricks,text
prog40_bisection_root,5,0.0000,0,5,True,False,1593,12,0.000589,1025,562,databricks-gpt-oss-120b,databricks,6.4,[],2026-08-14T06:06:16,gpt-oss-120b,databricks,text
prog40_bisection_root,6,0.0000,0,5,False,False,1797,12,0.000637,1025,628,databricks-gpt-oss-120b,databricks,8.1,"/w/candidate.c:31:10: error: type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
   31 |     auto f = [](double x) { return x * x * x - x - 2.0; };
      |     ~~~~ ^
      |     int
/w/candidate.c:31:14: error: expected expression
   31 |     au",2026-08-14T06:06:24,gpt-oss-120b,databricks,text
prog40_bisection_root,7,0.0000,0,5,True,False,1615,12,0.000615,1025,598,databricks-gpt-oss-120b,databricks,6.8,[],2026-08-14T06:06:31,gpt-oss-120b,databricks,text
prog40_bisection_root,8,0.0000,0,5,True,False,991,12,0.000701,1025,718,databricks-gpt-oss-120b,databricks,6.9,[],2026-08-14T06:06:38,gpt-oss-120b,databricks,text
prog41_series_sum,1,0.0000,0,5,True,False,898,12,0.000704,1022,722,databricks-gpt-oss-120b,databricks,7.8,[],2026-08-14T06:06:46,gpt-oss-120b,databricks,text
prog41_series_sum,2,0.2000,1,5,True,False,1273,12,0.003170,4354,3315,databricks-gpt-oss-120b,databricks,30.3,[],2026-08-14T06:07:16,gpt-oss-120b,databricks,text
prog41_series_sum,3,0.0000,0,5,False,False,735,12,0.006753,4354,8291,databricks-gpt-oss-120b,databricks,74.5,"/w/candidate.c:34:14: warning: missing terminating '""' character [-Winvalid-pp-token]
   34 |         puts(""OUT
      |              ^
/w/candidate.c:34:14: error: expected expression
/w/candidate.c:34:18: error: expected '}'
   34 |         puts(""OUT
      |                  ^
/w/candidate.c:33:21:",2026-08-14T06:08:30,gpt-oss-120b,databricks,text
prog41_series_sum,4,0.6000,3,5,True,False,1241,12,0.004059,4354,4549,databricks-gpt-oss-120b,databricks,46.1,[],2026-08-14T06:09:16,gpt-oss-120b,databricks,text
prog41_series_sum,5,1.0000,5,5,True,False,1431,12,0.009709,7882,11514,databricks-gpt-oss-120b,databricks,92.7,[],2026-08-14T06:10:49,gpt-oss-120b,databricks,text
prog41_series_sum,6,0.0000,0,5,True,False,597,12,0.000387,1022,282,databricks-gpt-oss-120b,databricks,4.8,[],2026-08-14T06:10:54,gpt-oss-120b,databricks,text
prog41_series_sum,7,0.4000,2,5,True,False,1258,12,0.003589,4354,3896,databricks-gpt-oss-120b,databricks,28.4,[],2026-08-14T06:11:22,gpt-oss-120b,databricks,text
prog41_series_sum,8,0.0000,0,5,True,False,2003,12,0.003163,4354,3304,databricks-gpt-oss-120b,databricks,19.5,[],2026-08-14T06:11:42,gpt-oss-120b,databricks,text
prog42_collatz,1,0.0000,0,5,True,False,1067,12,0.000475,1021,405,databricks-gpt-oss-120b,databricks,5.8,[],2026-08-14T06:11:48,gpt-oss-120b,databricks,text
prog42_collatz,2,0.0000,0,5,False,False,2253,12,0.000711,1021,732,databricks-gpt-oss-120b,databricks,9.8,"/w/candidate.c:56:20: error: expected ')'
   56 |         printf(""%"" PRIu64 ""\n"", collatz_len(n));
      |                    ^
/w/candidate.c:56:15: note: to match this '('
   56 |         printf(""%"" PRIu64 ""\n"", collatz_len(n));
      |               ^
/w/candidate.c:68:20: error: expected ')'
   ",2026-08-14T06:11:57,gpt-oss-120b,databricks,text
prog42_collatz,3,0.0000,0,5,False,False,1508,12,0.002268,3115,2371,databricks-gpt-oss-120b,databricks,19.5,"/w/candidate.c:61:26: error: use of undeclared identifier 'LONG_MAX'
   61 |             if (value > (LONG_MAX - 1) / 3) {
      |                          ^
1 error generated.
",2026-08-14T06:12:17,gpt-oss-120b,databricks,text
prog42_collatz,4,0.0000,0,5,True,False,1635,12,0.000568,1021,534,databricks-gpt-oss-120b,databricks,7.7,[],2026-08-14T06:12:25,gpt-oss-120b,databricks,text
prog42_collatz,5,1.0000,5,5,True,False,1425,12,0.003356,3115,3883,databricks-gpt-oss-120b,databricks,24.3,[],2026-08-14T06:12:49,gpt-oss-120b,databricks,text
prog42_collatz,6,0.0000,0,5,True,False,1794,12,0.000787,1021,838,databricks-gpt-oss-120b,databricks,17.7,"[""Command '['/tmp/cand', '0']' timed out after 10 seconds""]",2026-08-14T06:13:07,gpt-oss-120b,databricks,text
prog42_collatz,7,0.0000,0,5,True,False,2199,12,0.000838,1021,909,databricks-gpt-oss-120b,databricks,7.8,[],2026-08-14T06:13:14,gpt-oss-120b,databricks,text
prog42_collatz,8,0.0000,0,5,True,False,2074,12,0.001036,1021,1184,databricks-gpt-oss-120b,databricks,9.3,[],2026-08-14T06:13:24,gpt-oss-120b,databricks,text
prog43_catalan,1,0.4000,2,5,True,False,1179,12,0.000817,1023,879,databricks-gpt-oss-120b,databricks,8.6,[],2026-08-14T06:13:32,gpt-oss-120b,databricks,text
prog43_catalan,2,0.8000,4,5,True,False,506,12,0.000369,1023,257,databricks-gpt-oss-120b,databricks,14.8,"[""Command '['/tmp/cand', '-2']' timed out after 10 seconds""]",2026-08-14T06:13:47,gpt-oss-120b,databricks,text
prog43_catalan,3,0.6000,3,5,True,False,1252,12,0.000515,1023,460,databricks-gpt-oss-120b,databricks,6.3,[],2026-08-14T06:13:53,gpt-oss-120b,databricks,text
prog43_catalan,4,0.6000,3,5,True,False,572,12,0.000390,1023,286,databricks-gpt-oss-120b,databricks,14.9,"[""Command '['/tmp/cand', '30']' timed out after 10 seconds""]",2026-08-14T06:14:08,gpt-oss-120b,databricks,text
prog43_catalan,5,0.8000,4,5,True,False,1066,12,0.003636,3360,4210,databricks-gpt-oss-120b,databricks,35.5,[],2026-08-14T06:14:44,gpt-oss-120b,databricks,text
prog43_catalan,6,0.8000,4,5,True,False,1421,12,0.000774,1023,819,databricks-gpt-oss-120b,databricks,10.4,[],2026-08-14T06:14:54,gpt-oss-120b,databricks,text
prog43_catalan,7,0.8000,4,5,True,False,1484,12,0.000791,1023,843,databricks-gpt-oss-120b,databricks,22.1,"[""Command '['/tmp/cand', '-2']' timed out after 10 seconds""]",2026-08-14T06:15:16,gpt-oss-120b,databricks,text
prog43_catalan,8,0.8000,4,5,True,False,2220,12,0.000896,1023,989,databricks-gpt-oss-120b,databricks,14.7,[],2026-08-14T06:15:31,gpt-oss-120b,databricks,text
prog44_miller_rabin,1,1.0000,5,5,True,False,2533,12,0.003322,6184,3068,databricks-gpt-oss-120b,databricks,29.3,[],2026-08-14T06:16:00,gpt-oss-120b,databricks,text
prog44_miller_rabin,2,1.0000,5,5,True,False,1948,12,0.003694,6184,3584,databricks-gpt-oss-120b,databricks,48.1,[],2026-08-14T06:16:48,gpt-oss-120b,databricks,text
prog44_miller_rabin,3,1.0000,5,5,True,False,2532,12,0.003781,6184,3706,databricks-gpt-oss-120b,databricks,34.9,[],2026-08-14T06:17:23,gpt-oss-120b,databricks,text
prog44_miller_rabin,4,1.0000,5,5,True,False,1914,12,0.004668,6184,4938,databricks-gpt-oss-120b,databricks,36.9,[],2026-08-14T06:18:00,gpt-oss-120b,databricks,text
prog44_miller_rabin,5,1.0000,5,5,True,False,2455,12,0.003668,6184,3549,databricks-gpt-oss-120b,databricks,27.3,[],2026-08-14T06:18:28,gpt-oss-120b,databricks,text
prog44_miller_rabin,6,1.0000,5,5,True,False,2809,12,0.004287,6184,4408,databricks-gpt-oss-120b,databricks,42.7,[],2026-08-14T06:19:10,gpt-oss-120b,databricks,text
prog44_miller_rabin,7,1.0000,5,5,True,False,2308,12,0.003931,6184,3914,databricks-gpt-oss-120b,databricks,40.5,[],2026-08-14T06:19:51,gpt-oss-120b,databricks,text
prog44_miller_rabin,8,1.0000,5,5,True,False,3625,12,0.003750,6184,3663,databricks-gpt-oss-120b,databricks,35.1,[],2026-08-14T06:20:26,gpt-oss-120b,databricks,text
prog45_josephus,1,0.8000,4,5,True,False,966,12,0.002587,3569,2701,databricks-gpt-oss-120b,databricks,25.9,[],2026-08-14T06:20:52,gpt-oss-120b,databricks,text
prog45_josephus,2,0.8000,4,5,True,False,973,12,0.002751,3569,2928,databricks-gpt-oss-120b,databricks,31.0,[],2026-08-14T06:21:23,gpt-oss-120b,databricks,text
prog45_josephus,3,0.8000,4,5,True,False,945,12,0.002624,3569,2752,databricks-gpt-oss-120b,databricks,25.3,[],2026-08-14T06:21:48,gpt-oss-120b,databricks,text
prog45_josephus,4,0.8000,4,5,True,False,963,12,0.002385,3569,2420,databricks-gpt-oss-120b,databricks,25.5,[],2026-08-14T06:22:13,gpt-oss-120b,databricks,text
prog45_josephus,5,0.0000,0,5,True,False,1050,12,0.000584,1025,555,databricks-gpt-oss-120b,databricks,8.2,[],2026-08-14T06:22:22,gpt-oss-120b,databricks,text
prog45_josephus,6,0.8000,4,5,True,False,1195,12,0.002872,3569,3097,databricks-gpt-oss-120b,databricks,38.7,[],2026-08-14T06:23:00,gpt-oss-120b,databricks,text
prog45_josephus,7,0.0000,0,5,True,False,1048,12,0.000609,1025,590,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:23:07,gpt-oss-120b,databricks,text
prog45_josephus,8,1.0000,5,5,True,False,1087,12,0.003480,3569,3941,databricks-gpt-oss-120b,databricks,33.3,[],2026-08-14T06:23:41,gpt-oss-120b,databricks,text
prog46_postfix_stack,1,1.0000,5,5,True,False,2851,12,0.004943,6312,5288,databricks-gpt-oss-120b,databricks,50.0,[],2026-08-14T06:24:31,gpt-oss-120b,databricks,text
prog46_postfix_stack,2,1.0000,5,5,True,False,2476,12,0.003260,6312,2950,databricks-gpt-oss-120b,databricks,24.9,[],2026-08-14T06:24:56,gpt-oss-120b,databricks,text
prog46_postfix_stack,3,1.0000,5,5,True,False,1871,12,0.003568,6312,3378,databricks-gpt-oss-120b,databricks,33.8,[],2026-08-14T06:25:29,gpt-oss-120b,databricks,text
prog46_postfix_stack,4,1.0000,5,5,True,False,1788,12,0.002773,6312,2274,databricks-gpt-oss-120b,databricks,21.1,[],2026-08-14T06:25:50,gpt-oss-120b,databricks,text
prog46_postfix_stack,5,1.0000,5,5,True,False,2131,12,0.005379,6312,5893,databricks-gpt-oss-120b,databricks,44.2,[],2026-08-14T06:26:35,gpt-oss-120b,databricks,text
prog46_postfix_stack,6,1.0000,5,5,True,False,1958,12,0.004619,6312,4838,databricks-gpt-oss-120b,databricks,41.3,[],2026-08-14T06:27:16,gpt-oss-120b,databricks,text
prog46_postfix_stack,7,1.0000,5,5,True,False,2124,12,0.002274,6312,1581,databricks-gpt-oss-120b,databricks,16.9,[],2026-08-14T06:27:33,gpt-oss-120b,databricks,text
prog46_postfix_stack,8,1.0000,5,5,True,False,2112,12,0.003052,6312,2661,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-14T06:27:54,gpt-oss-120b,databricks,text
prog47_circular_queue,1,1.0000,5,5,True,False,1865,12,0.002735,4734,2615,databricks-gpt-oss-120b,databricks,24.8,[],2026-08-14T06:28:19,gpt-oss-120b,databricks,text
prog47_circular_queue,2,0.8000,4,5,True,False,3393,12,0.002078,4734,1702,databricks-gpt-oss-120b,databricks,15.2,[],2026-08-14T06:28:34,gpt-oss-120b,databricks,text
prog47_circular_queue,3,0.8000,4,5,True,False,1722,12,0.003642,9256,2745,databricks-gpt-oss-120b,databricks,23.5,[],2026-08-14T06:28:58,gpt-oss-120b,databricks,text
prog47_circular_queue,4,1.0000,5,5,True,False,1810,12,0.002452,4734,2222,databricks-gpt-oss-120b,databricks,19.6,[],2026-08-14T06:29:17,gpt-oss-120b,databricks,text
prog47_circular_queue,5,1.0000,5,5,True,False,1951,12,0.003024,4734,3017,databricks-gpt-oss-120b,databricks,27.4,[],2026-08-14T06:29:45,gpt-oss-120b,databricks,text
prog47_circular_queue,6,0.4000,2,5,True,False,2456,12,0.003190,4734,3247,databricks-gpt-oss-120b,databricks,32.8,[],2026-08-14T06:30:17,gpt-oss-120b,databricks,text
prog47_circular_queue,7,0.8000,4,5,True,False,2838,12,0.001743,4734,1237,databricks-gpt-oss-120b,databricks,14.7,[],2026-08-14T06:30:32,gpt-oss-120b,databricks,text
prog47_circular_queue,8,1.0000,5,5,True,False,1767,12,0.002987,4734,2965,databricks-gpt-oss-120b,databricks,25.7,[],2026-08-14T06:30:58,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,1,0.0000,0,5,True,False,1387,12,0.000536,1049,482,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-14T06:31:04,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,2,0.0000,0,5,True,False,1383,12,0.000539,1049,486,databricks-gpt-oss-120b,databricks,5.3,[],2026-08-14T06:31:10,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,3,0.2000,1,5,True,False,1196,12,0.002009,3081,2020,databricks-gpt-oss-120b,databricks,12.2,[],2026-08-14T06:31:22,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,4,0.0000,0,5,True,False,1408,12,0.000543,1049,492,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-14T06:31:27,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,5,0.0000,0,5,True,False,1336,12,0.000530,1049,474,databricks-gpt-oss-120b,databricks,5.8,[],2026-08-14T06:31:33,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,6,1.0000,5,5,True,False,1727,12,0.002223,3081,2318,databricks-gpt-oss-120b,databricks,15.1,[],2026-08-14T06:31:48,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,7,0.0000,0,5,True,False,1408,12,0.000543,1049,492,databricks-gpt-oss-120b,databricks,5.6,[],2026-08-14T06:31:53,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,8,0.0000,0,5,True,False,1454,12,0.000552,1049,504,databricks-gpt-oss-120b,databricks,5.2,[],2026-08-14T06:31:58,gpt-oss-120b,databricks,text
prog49_bst,1,0.0000,0,5,True,False,1718,12,0.000613,1085,580,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-14T06:32:05,gpt-oss-120b,databricks,text
