binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog33_mod_pow,1,1.0000,5,5,True,False,1730,12,0.003521,3572,3997,databricks-gpt-oss-120b,databricks,23.3,[],2026-08-16T04:58:32,gpt-oss-120b,databricks,text
prog33_mod_pow,2,1.0000,5,5,True,False,1307,12,0.002929,3572,3175,databricks-gpt-oss-120b,databricks,23.2,[],2026-08-16T04:58:55,gpt-oss-120b,databricks,text
prog33_mod_pow,3,1.0000,5,5,True,False,1672,12,0.004571,3572,5456,databricks-gpt-oss-120b,databricks,31.1,[],2026-08-16T04:59:26,gpt-oss-120b,databricks,text
prog33_mod_pow,4,1.0000,5,5,True,False,1502,12,0.003175,3572,3517,databricks-gpt-oss-120b,databricks,25.9,[],2026-08-16T04:59:52,gpt-oss-120b,databricks,text
prog33_mod_pow,5,1.0000,5,5,True,False,1387,12,0.002908,3572,3146,databricks-gpt-oss-120b,databricks,21.8,[],2026-08-16T05:00:14,gpt-oss-120b,databricks,text
prog33_mod_pow,6,1.0000,5,5,True,False,1169,12,0.002652,3572,2790,databricks-gpt-oss-120b,databricks,23.7,[],2026-08-16T05:00:37,gpt-oss-120b,databricks,text
prog33_mod_pow,7,1.0000,5,5,True,False,1231,12,0.003448,3572,3896,databricks-gpt-oss-120b,databricks,22.1,[],2026-08-16T05:00:59,gpt-oss-120b,databricks,text
prog33_mod_pow,8,1.0000,5,5,True,False,1171,12,0.002759,3572,2939,databricks-gpt-oss-120b,databricks,22.9,[],2026-08-16T05:01:22,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,1,0.8000,4,5,True,False,1085,12,0.002406,2462,2726,databricks-gpt-oss-120b,databricks,23.9,"[""Command '['/tmp/cand', '90']' timed out after 10 seconds""]",2026-08-16T05:01:46,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,2,0.8000,4,5,True,False,1048,12,0.003928,2462,4840,databricks-gpt-oss-120b,databricks,44.0,"[""Command '['/tmp/cand', '90']' timed out after 10 seconds""]",2026-08-16T05:02:30,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,3,1.0000,5,5,True,False,1675,12,0.003197,2462,3825,databricks-gpt-oss-120b,databricks,34.6,[],2026-08-16T05:03:05,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,4,1.0000,5,5,True,False,1335,12,0.006374,4586,7706,databricks-gpt-oss-120b,databricks,61.5,[],2026-08-16T05:04:06,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,5,1.0000,5,5,True,False,1035,12,0.004471,4586,5064,databricks-gpt-oss-120b,databricks,37.7,[],2026-08-16T05:04:44,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,6,0.8000,4,5,True,False,1078,12,0.004147,2462,5144,databricks-gpt-oss-120b,databricks,56.5,"[""Command '['/tmp/cand', '90']' timed out after 10 seconds""]",2026-08-16T05:05:40,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,7,1.0000,5,5,True,False,1462,12,0.002905,2462,3419,databricks-gpt-oss-120b,databricks,33.7,[],2026-08-16T05:06:14,gpt-oss-120b,databricks,text
prog34_fibonacci_memo,8,0.8000,4,5,True,False,1021,12,0.002573,2462,2958,databricks-gpt-oss-120b,databricks,43.8,"[""Command '['/tmp/cand', '90']' timed out after 10 seconds""]",2026-08-16T05:06:58,gpt-oss-120b,databricks,text
prog35_perfect_numbers,1,0.0000,0,5,False,False,709,12,0.006621,3619,8291,databricks-gpt-oss-120b,databricks,50.0,"/w/candidate.c:35:52: error: expected '}'
   35 |         printf(""n=%ld sum=%ld abundant\n"", n, sum);
      |                                                    ^
/w/candidate.c:34:25: note: to match this '{'
   34 |     } else if (sum > n) {
      |                         ^
/w/candidate.c:35:52: e",2026-08-16T05:07:48,gpt-oss-120b,databricks,text
prog35_perfect_numbers,2,0.8000,4,5,True,False,1213,12,0.003987,3619,4633,databricks-gpt-oss-120b,databricks,28.5,[],2026-08-16T05:08:16,gpt-oss-120b,databricks,text
prog35_perfect_numbers,3,1.0000,5,5,True,False,993,12,0.005611,3619,6889,databricks-gpt-oss-120b,databricks,43.0,[],2026-08-16T05:08:59,gpt-oss-120b,databricks,text
prog35_perfect_numbers,4,0.0000,0,5,True,False,395,12,0.000350,1018,232,databricks-gpt-oss-120b,databricks,4.6,[],2026-08-16T05:09:04,gpt-oss-120b,databricks,text
prog35_perfect_numbers,5,1.0000,5,5,True,False,1154,12,0.005740,3619,7068,databricks-gpt-oss-120b,databricks,49.4,[],2026-08-16T05:09:53,gpt-oss-120b,databricks,text
prog35_perfect_numbers,6,1.0000,5,5,True,False,990,12,0.003115,3619,3422,databricks-gpt-oss-120b,databricks,20.2,[],2026-08-16T05:10:14,gpt-oss-120b,databricks,text
prog35_perfect_numbers,7,0.2000,1,5,True,False,1127,12,0.004068,3619,4746,databricks-gpt-oss-120b,databricks,33.2,[],2026-08-16T05:10:47,gpt-oss-120b,databricks,text
prog35_perfect_numbers,8,0.8000,4,5,True,False,757,12,0.003269,3619,3635,databricks-gpt-oss-120b,databricks,22.1,[],2026-08-16T05:11:09,gpt-oss-120b,databricks,text
prog36_pascal_triangle,1,1.0000,5,5,True,False,1397,12,0.004600,3747,5452,databricks-gpt-oss-120b,databricks,44.8,[],2026-08-16T05:11:54,gpt-oss-120b,databricks,text
prog36_pascal_triangle,2,1.0000,5,5,True,False,1135,12,0.003713,3747,4220,databricks-gpt-oss-120b,databricks,40.0,[],2026-08-16T05:12:34,gpt-oss-120b,databricks,text
prog36_pascal_triangle,3,0.4000,2,5,True,False,1344,12,0.004101,3747,4759,databricks-gpt-oss-120b,databricks,43.0,[],2026-08-16T05:13:17,gpt-oss-120b,databricks,text
prog36_pascal_triangle,4,1.0000,5,5,True,False,920,12,0.004887,3747,5851,databricks-gpt-oss-120b,databricks,46.3,[],2026-08-16T05:14:03,gpt-oss-120b,databricks,text
prog36_pascal_triangle,5,1.0000,5,5,True,False,1317,12,0.004738,3747,5644,databricks-gpt-oss-120b,databricks,33.4,[],2026-08-16T05:14:36,gpt-oss-120b,databricks,text
prog36_pascal_triangle,6,0.0000,0,5,True,False,281,12,0.000319,1042,183,databricks-gpt-oss-120b,databricks,3.7,[],2026-08-16T05:14:40,gpt-oss-120b,databricks,text
prog36_pascal_triangle,7,1.0000,5,5,True,False,1232,12,0.003919,3747,4507,databricks-gpt-oss-120b,databricks,37.9,[],2026-08-16T05:15:18,gpt-oss-120b,databricks,text
prog36_pascal_triangle,8,0.0000,0,5,True,False,281,12,0.000315,1042,177,databricks-gpt-oss-120b,databricks,4.2,[],2026-08-16T05:15:22,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,1,1.0000,5,5,True,False,1972,12,0.002008,2654,2125,databricks-gpt-oss-120b,databricks,20.6,[],2026-08-16T05:15:43,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,2,1.0000,5,5,True,False,1752,12,0.001962,2654,2062,databricks-gpt-oss-120b,databricks,19.5,[],2026-08-16T05:16:02,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,3,1.0000,5,5,True,False,3130,12,0.001216,2654,1026,databricks-gpt-oss-120b,databricks,10.6,[],2026-08-16T05:16:13,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,4,1.0000,5,5,True,False,1447,12,0.002515,5183,2197,databricks-gpt-oss-120b,databricks,21.1,[],2026-08-16T05:16:34,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,5,1.0000,5,5,True,False,1210,12,0.001856,2654,1915,databricks-gpt-oss-120b,databricks,16.7,[],2026-08-16T05:16:51,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,6,1.0000,5,5,True,False,1690,12,0.004011,2654,4908,databricks-gpt-oss-120b,databricks,29.5,[],2026-08-16T05:17:20,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,7,1.0000,5,5,True,False,1686,12,0.001801,2654,1838,databricks-gpt-oss-120b,databricks,12.8,[],2026-08-16T05:17:33,gpt-oss-120b,databricks,text
prog37_binomial_coefficient,8,0.8000,4,5,True,False,2201,12,0.001142,2654,922,databricks-gpt-oss-120b,databricks,9.3,[],2026-08-16T05:17:42,gpt-oss-120b,databricks,text
prog38_continued_fraction,1,0.6000,3,5,True,False,2662,12,0.005733,4605,6811,databricks-gpt-oss-120b,databricks,43.7,[],2026-08-16T05:18:26,gpt-oss-120b,databricks,text
prog38_continued_fraction,2,0.4000,2,5,True,False,2126,12,0.003199,4605,3292,databricks-gpt-oss-120b,databricks,22.4,[],2026-08-16T05:18:48,gpt-oss-120b,databricks,text
prog38_continued_fraction,3,0.0000,0,5,False,False,2377,12,0.003423,4605,3603,databricks-gpt-oss-120b,databricks,22.1,"/w/candidate.c:16:5: error: use of undeclared identifier 'errno'
   16 |     errno = 0;
      |     ^
/w/candidate.c:18:9: error: use of undeclared identifier 'errno'
   18 |     if (errno != 0 || *endptr != '\0')
      |         ^
2 errors generated.
",2026-08-16T05:19:10,gpt-oss-120b,databricks,text
prog38_continued_fraction,4,0.6000,3,5,True,False,1324,12,0.004885,4605,5633,databricks-gpt-oss-120b,databricks,27.8,[],2026-08-16T05:19:38,gpt-oss-120b,databricks,text
prog38_continued_fraction,5,0.8000,4,5,True,False,1755,12,0.003442,4605,3630,databricks-gpt-oss-120b,databricks,25.1,[],2026-08-16T05:20:03,gpt-oss-120b,databricks,text
prog38_continued_fraction,6,0.2000,1,5,True,False,1775,12,0.004520,4605,5127,databricks-gpt-oss-120b,databricks,25.8,[],2026-08-16T05:20:29,gpt-oss-120b,databricks,text
prog38_continued_fraction,7,0.0000,0,5,True,False,369,12,0.000345,1042,218,databricks-gpt-oss-120b,databricks,3.9,[],2026-08-16T05:20:33,gpt-oss-120b,databricks,text
prog38_continued_fraction,8,0.0000,0,5,True,False,1405,12,0.001890,4605,1474,databricks-gpt-oss-120b,databricks,9.7,[],2026-08-16T05:20:43,gpt-oss-120b,databricks,text
prog39_horner,1,0.8000,4,5,True,False,1482,12,0.006082,4433,7339,databricks-gpt-oss-120b,databricks,44.1,[],2026-08-16T05:21:27,gpt-oss-120b,databricks,text
prog39_horner,2,1.0000,5,5,True,False,1120,12,0.006012,4433,7242,databricks-gpt-oss-120b,databricks,47.0,[],2026-08-16T05:22:14,gpt-oss-120b,databricks,text
prog39_horner,3,0.8000,4,5,True,False,1908,12,0.005662,4433,6756,databricks-gpt-oss-120b,databricks,40.9,[],2026-08-16T05:22:55,gpt-oss-120b,databricks,text
prog39_horner,4,0.0000,0,5,True,False,487,12,0.000343,1018,222,databricks-gpt-oss-120b,databricks,4.4,[],2026-08-16T05:22:59,gpt-oss-120b,databricks,text
prog39_horner,5,0.0000,0,5,True,False,544,12,0.000357,1018,242,databricks-gpt-oss-120b,databricks,4.2,[],2026-08-16T05:23:03,gpt-oss-120b,databricks,text
prog39_horner,6,0.8000,4,5,True,False,1433,12,0.003819,4433,4196,databricks-gpt-oss-120b,databricks,27.4,[],2026-08-16T05:23:31,gpt-oss-120b,databricks,text
prog39_horner,7,0.0000,0,5,True,False,254,12,0.000303,1018,166,databricks-gpt-oss-120b,databricks,4.1,[],2026-08-16T05:23:35,gpt-oss-120b,databricks,text
prog39_horner,8,0.0000,0,5,False,True,0,12,0.006767,4433,8291,databricks-gpt-oss-120b,databricks,42.6,nessun candidato prodotto,2026-08-16T05:24:17,gpt-oss-120b,databricks,text
prog40_bisection_root,1,1.0000,5,5,True,False,1008,12,0.003284,5491,3189,databricks-gpt-oss-120b,databricks,19.0,[],2026-08-16T05:24:36,gpt-oss-120b,databricks,text
prog40_bisection_root,2,1.0000,5,5,True,False,1687,12,0.004176,2940,5065,databricks-gpt-oss-120b,databricks,25.8,[],2026-08-16T05:25:02,gpt-oss-120b,databricks,text
prog40_bisection_root,3,1.0000,5,5,True,False,1604,12,0.002824,2940,3187,databricks-gpt-oss-120b,databricks,17.5,[],2026-08-16T05:25:20,gpt-oss-120b,databricks,text
prog40_bisection_root,4,0.6000,3,5,True,False,2367,12,0.005094,5491,5703,databricks-gpt-oss-120b,databricks,30.4,[],2026-08-16T05:25:50,gpt-oss-120b,databricks,text
prog40_bisection_root,5,0.4000,2,5,True,False,3152,12,0.001727,2940,1663,databricks-gpt-oss-120b,databricks,16.2,[],2026-08-16T05:26:06,gpt-oss-120b,databricks,text
prog40_bisection_root,6,0.2000,1,5,True,False,2947,12,0.001738,2940,1679,databricks-gpt-oss-120b,databricks,13.6,[],2026-08-16T05:26:20,gpt-oss-120b,databricks,text
prog40_bisection_root,7,1.0000,5,5,True,False,1103,12,0.003667,2940,4358,databricks-gpt-oss-120b,databricks,24.7,[],2026-08-16T05:26:44,gpt-oss-120b,databricks,text
prog40_bisection_root,8,1.0000,5,5,True,False,1110,12,0.003210,2940,3724,databricks-gpt-oss-120b,databricks,27.0,[],2026-08-16T05:27:12,gpt-oss-120b,databricks,text
prog41_series_sum,1,0.2000,1,5,True,False,2330,12,0.005334,4348,6321,databricks-gpt-oss-120b,databricks,49.6,[],2026-08-16T05:28:01,gpt-oss-120b,databricks,text
prog41_series_sum,2,0.0000,0,5,False,False,1683,12,0.004866,4348,5671,databricks-gpt-oss-120b,databricks,41.1,"/w/candidate.c:7:25: error: initializer element is not a compile-time constant
    7 | static const double C = *(const double *)0x00102008;
      |                         ^~~~~~~~~~~~~~~~~~~~~~~~~~~
1 error generated.
",2026-08-16T05:28:42,gpt-oss-120b,databricks,text
prog41_series_sum,3,0.0000,0,5,True,False,2759,12,0.005190,4348,6122,databricks-gpt-oss-120b,databricks,47.8,[],2026-08-16T05:29:30,gpt-oss-120b,databricks,text
prog41_series_sum,4,0.0000,0,5,False,False,2540,12,0.005310,4348,6288,databricks-gpt-oss-120b,databricks,36.6,"/w/candidate.c:13:34: error: integer literal is too large to be represented in any integer type
   13 | static const uint64_t XOR_HIGH = 0xa5a5a5a5a5a5a5a5aULL;
      |                                  ^
1 error generated.
",2026-08-16T05:30:07,gpt-oss-120b,databricks,text
prog41_series_sum,5,1.0000,5,5,True,False,3115,12,0.004610,4348,5316,databricks-gpt-oss-120b,databricks,30.6,[],2026-08-16T05:30:37,gpt-oss-120b,databricks,text
prog41_series_sum,6,0.8000,4,5,True,False,2987,12,0.005079,4348,5967,databricks-gpt-oss-120b,databricks,34.5,[],2026-08-16T05:31:12,gpt-oss-120b,databricks,text
prog41_series_sum,7,0.2000,1,5,True,False,1360,12,0.003681,4348,4025,databricks-gpt-oss-120b,databricks,25.6,[],2026-08-16T05:31:37,gpt-oss-120b,databricks,text
prog41_series_sum,8,0.2000,1,5,True,False,1401,12,0.004275,4348,4850,databricks-gpt-oss-120b,databricks,22.3,[],2026-08-16T05:32:00,gpt-oss-120b,databricks,text
prog42_collatz,1,1.0000,5,5,True,False,1160,12,0.002520,3109,2723,databricks-gpt-oss-120b,databricks,16.9,[],2026-08-16T05:32:17,gpt-oss-120b,databricks,text
prog42_collatz,2,1.0000,5,5,True,False,1348,12,0.002307,3109,2427,databricks-gpt-oss-120b,databricks,14.9,[],2026-08-16T05:32:31,gpt-oss-120b,databricks,text
prog42_collatz,3,1.0000,5,5,True,False,1269,12,0.002422,3109,2587,databricks-gpt-oss-120b,databricks,17.5,[],2026-08-16T05:32:49,gpt-oss-120b,databricks,text
prog42_collatz,4,1.0000,5,5,True,False,1371,12,0.002691,3109,2960,databricks-gpt-oss-120b,databricks,17.2,[],2026-08-16T05:33:06,gpt-oss-120b,databricks,text
prog42_collatz,5,1.0000,5,5,True,False,1055,12,0.002268,3109,2373,databricks-gpt-oss-120b,databricks,12.9,[],2026-08-16T05:33:19,gpt-oss-120b,databricks,text
prog42_collatz,6,1.0000,5,5,True,False,1354,12,0.002798,3109,3109,databricks-gpt-oss-120b,databricks,20.4,[],2026-08-16T05:33:39,gpt-oss-120b,databricks,text
prog42_collatz,7,0.0000,0,5,False,False,1357,12,0.000881,1017,970,databricks-gpt-oss-120b,databricks,9.8,"/w/candidate.c:5:9: error: call to undeclared function 'puts'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
    5 |         puts(""usage: prog42 <string>"");
      |         ^
/w/candidate.c:12:5: error: use of undeclared identifier 'size_t'; did yo",2026-08-16T05:33:49,gpt-oss-120b,databricks,text
prog42_collatz,8,0.4000,2,5,True,False,1244,12,0.002431,3109,2599,databricks-gpt-oss-120b,databricks,20.0,[],2026-08-16T05:34:09,gpt-oss-120b,databricks,text
prog43_catalan,1,0.4000,2,5,True,False,1333,12,0.002932,3351,3235,databricks-gpt-oss-120b,databricks,19.8,[],2026-08-16T05:34:29,gpt-oss-120b,databricks,text
prog43_catalan,2,0.4000,2,5,True,False,1202,12,0.003845,3351,4503,databricks-gpt-oss-120b,databricks,31.0,[],2026-08-16T05:35:00,gpt-oss-120b,databricks,text
prog43_catalan,3,0.4000,2,5,True,False,1168,12,0.004219,3351,5022,databricks-gpt-oss-120b,databricks,32.1,[],2026-08-16T05:35:32,gpt-oss-120b,databricks,text
prog43_catalan,4,0.8000,4,5,True,False,1185,12,0.008636,6311,10417,databricks-gpt-oss-120b,databricks,68.0,[],2026-08-16T05:36:40,gpt-oss-120b,databricks,text
prog43_catalan,5,0.4000,2,5,True,False,1339,12,0.003793,3351,4431,databricks-gpt-oss-120b,databricks,27.9,[],2026-08-16T05:37:08,gpt-oss-120b,databricks,text
prog43_catalan,6,0.2000,1,5,True,False,1074,12,0.002497,3351,2630,databricks-gpt-oss-120b,databricks,33.3,[],2026-08-16T05:37:41,gpt-oss-120b,databricks,text
prog43_catalan,7,0.8000,4,5,True,False,1206,12,0.004357,3351,5214,databricks-gpt-oss-120b,databricks,37.1,[],2026-08-16T05:38:18,gpt-oss-120b,databricks,text
prog43_catalan,8,0.8000,4,5,True,False,1129,12,0.006393,3351,8042,databricks-gpt-oss-120b,databricks,39.0,[],2026-08-16T05:38:57,gpt-oss-120b,databricks,text
prog44_miller_rabin,1,1.0000,5,5,True,False,1992,12,0.003319,6172,3067,databricks-gpt-oss-120b,databricks,22.3,[],2026-08-16T05:39:20,gpt-oss-120b,databricks,text
prog44_miller_rabin,2,0.0000,0,5,False,False,2304,12,0.002955,6172,2561,databricks-gpt-oss-120b,databricks,19.7,"/w/candidate.c:73:5: error: use of undeclared identifier 'errno'
   73 |     errno = 0;
      |     ^
1 error generated.
",2026-08-16T05:39:40,gpt-oss-120b,databricks,text
prog44_miller_rabin,3,1.0000,5,5,True,False,1080,12,0.004881,6172,5237,databricks-gpt-oss-120b,databricks,30.0,[],2026-08-16T05:40:10,gpt-oss-120b,databricks,text
prog44_miller_rabin,4,1.0000,5,5,True,False,2231,12,0.003838,6172,3788,databricks-gpt-oss-120b,databricks,22.7,[],2026-08-16T05:40:32,gpt-oss-120b,databricks,text
prog44_miller_rabin,5,0.8000,4,5,True,False,2225,12,0.003160,6172,2846,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-16T05:40:53,gpt-oss-120b,databricks,text
prog44_miller_rabin,6,1.0000,5,5,True,False,2430,12,0.003389,6172,3164,databricks-gpt-oss-120b,databricks,25.1,[],2026-08-16T05:41:19,gpt-oss-120b,databricks,text
prog44_miller_rabin,7,1.0000,5,5,True,False,2161,12,0.003160,6172,2846,databricks-gpt-oss-120b,databricks,22.8,[],2026-08-16T05:41:41,gpt-oss-120b,databricks,text
prog44_miller_rabin,8,0.0000,0,5,True,False,2939,12,0.000824,1044,883,databricks-gpt-oss-120b,databricks,11.7,[],2026-08-16T05:41:53,gpt-oss-120b,databricks,text
prog45_josephus,1,0.2000,1,5,True,False,1006,12,0.006394,3557,7992,databricks-gpt-oss-120b,databricks,64.7,[],2026-08-16T05:42:58,gpt-oss-120b,databricks,text
prog45_josephus,2,0.8000,4,5,True,False,1132,12,0.002946,3557,3202,databricks-gpt-oss-120b,databricks,23.4,[],2026-08-16T05:43:21,gpt-oss-120b,databricks,text
prog45_josephus,3,1.0000,5,5,True,False,1135,12,0.002878,3557,3108,databricks-gpt-oss-120b,databricks,23.3,[],2026-08-16T05:43:44,gpt-oss-120b,databricks,text
prog45_josephus,4,1.0000,5,5,True,False,1071,12,0.005159,3557,6276,databricks-gpt-oss-120b,databricks,54.1,[],2026-08-16T05:44:39,gpt-oss-120b,databricks,text
prog45_josephus,5,0.8000,4,5,True,False,744,12,0.002129,3557,2068,databricks-gpt-oss-120b,databricks,15.6,[],2026-08-16T05:44:54,gpt-oss-120b,databricks,text
prog45_josephus,6,1.0000,5,5,True,False,965,12,0.006028,3557,7483,databricks-gpt-oss-120b,databricks,47.5,[],2026-08-16T05:45:42,gpt-oss-120b,databricks,text
prog45_josephus,7,1.0000,5,5,True,False,938,12,0.004330,3557,5125,databricks-gpt-oss-120b,databricks,37.7,[],2026-08-16T05:46:19,gpt-oss-120b,databricks,text
prog45_josephus,8,0.8000,4,5,True,False,980,12,0.003310,3557,3708,databricks-gpt-oss-120b,databricks,27.8,[],2026-08-16T05:46:47,gpt-oss-120b,databricks,text
prog46_postfix_stack,1,1.0000,5,5,True,False,2107,12,0.003580,6303,3397,databricks-gpt-oss-120b,databricks,29.5,[],2026-08-16T05:47:17,gpt-oss-120b,databricks,text
prog46_postfix_stack,2,1.0000,5,5,True,False,2225,12,0.005298,6303,5783,databricks-gpt-oss-120b,databricks,30.2,[],2026-08-16T05:47:47,gpt-oss-120b,databricks,text
prog46_postfix_stack,3,0.0000,0,5,True,False,3588,12,0.002177,6303,1448,databricks-gpt-oss-120b,databricks,10.8,[],2026-08-16T05:47:58,gpt-oss-120b,databricks,text
prog46_postfix_stack,4,0.0000,0,5,True,False,1099,12,0.000704,1018,723,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-16T05:48:04,gpt-oss-120b,databricks,text
prog46_postfix_stack,5,0.0000,0,5,True,False,1710,12,0.000890,1018,982,databricks-gpt-oss-120b,databricks,6.7,[],2026-08-16T05:48:11,gpt-oss-120b,databricks,text
prog46_postfix_stack,6,0.8000,4,5,True,False,2510,12,0.002180,6303,1452,databricks-gpt-oss-120b,databricks,9.8,[],2026-08-16T05:48:21,gpt-oss-120b,databricks,text
prog46_postfix_stack,7,1.0000,5,5,True,False,2375,12,0.004647,6303,4878,databricks-gpt-oss-120b,databricks,22.4,[],2026-08-16T05:48:43,gpt-oss-120b,databricks,text
prog46_postfix_stack,8,1.0000,5,5,True,False,2672,12,0.004805,6303,5098,databricks-gpt-oss-120b,databricks,23.3,[],2026-08-16T05:49:07,gpt-oss-120b,databricks,text
prog47_circular_queue,1,0.8000,4,5,True,False,2128,12,0.003625,4725,3854,databricks-gpt-oss-120b,databricks,20.3,[],2026-08-16T05:49:27,gpt-oss-120b,databricks,text
prog47_circular_queue,2,0.8000,4,5,True,False,2139,12,0.003535,4725,3728,databricks-gpt-oss-120b,databricks,24.3,[],2026-08-16T05:49:51,gpt-oss-120b,databricks,text
prog47_circular_queue,3,1.0000,5,5,True,False,1776,12,0.004738,9061,4315,databricks-gpt-oss-120b,databricks,26.7,[],2026-08-16T05:50:18,gpt-oss-120b,databricks,text
prog47_circular_queue,4,0.4000,2,5,True,False,2590,12,0.005123,9061,4850,databricks-gpt-oss-120b,databricks,25.2,[],2026-08-16T05:50:43,gpt-oss-120b,databricks,text
prog47_circular_queue,5,0.4000,2,5,True,False,2369,12,0.004066,4725,4466,databricks-gpt-oss-120b,databricks,20.9,[],2026-08-16T05:51:04,gpt-oss-120b,databricks,text
prog47_circular_queue,6,0.2000,1,5,True,False,1987,12,0.002824,4725,2741,databricks-gpt-oss-120b,databricks,14.6,[],2026-08-16T05:51:18,gpt-oss-120b,databricks,text
prog47_circular_queue,7,1.0000,5,5,True,False,1835,12,0.004030,9061,3332,databricks-gpt-oss-120b,databricks,19.5,[],2026-08-16T05:51:38,gpt-oss-120b,databricks,text
prog47_circular_queue,8,1.0000,5,5,True,False,1751,12,0.002465,4725,2243,databricks-gpt-oss-120b,databricks,12.9,[],2026-08-16T05:51:51,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,1,1.0000,5,5,True,False,1310,12,0.002856,3069,3200,databricks-gpt-oss-120b,databricks,17.1,[],2026-08-16T05:52:08,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,2,0.4000,2,5,True,False,1099,12,0.002279,3069,2398,databricks-gpt-oss-120b,databricks,13.1,[],2026-08-16T05:52:21,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,3,1.0000,5,5,True,False,1263,12,0.002329,3069,2467,databricks-gpt-oss-120b,databricks,17.2,[],2026-08-16T05:52:38,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,4,1.0000,5,5,True,False,1226,12,0.003666,5705,3665,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-16T05:53:00,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,5,1.0000,5,5,True,False,1133,12,0.002465,3069,2656,databricks-gpt-oss-120b,databricks,16.6,[],2026-08-16T05:53:16,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,6,1.0000,5,5,True,False,1235,12,0.001754,3069,1669,databricks-gpt-oss-120b,databricks,14.7,[],2026-08-16T05:53:31,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,7,1.0000,5,5,True,False,1490,12,0.003036,3069,3449,databricks-gpt-oss-120b,databricks,29.0,[],2026-08-16T05:54:00,gpt-oss-120b,databricks,text
prog48_sorted_linked_list,8,1.0000,5,5,True,False,1129,12,0.003287,3069,3798,databricks-gpt-oss-120b,databricks,23.5,[],2026-08-16T05:54:23,gpt-oss-120b,databricks,text
prog49_bst,1,0.4000,2,5,True,False,4322,12,0.002326,5022,1975,databricks-gpt-oss-120b,databricks,13.5,[],2026-08-16T05:54:37,gpt-oss-120b,databricks,text
prog49_bst,2,0.4000,2,5,True,False,2906,12,0.003162,5022,3136,databricks-gpt-oss-120b,databricks,21.5,[],2026-08-16T05:54:58,gpt-oss-120b,databricks,text
prog49_bst,3,1.0000,5,5,True,False,3798,12,0.005431,9474,5175,databricks-gpt-oss-120b,databricks,31.8,[],2026-08-16T05:55:30,gpt-oss-120b,databricks,text
prog49_bst,4,0.4000,2,5,True,False,3891,12,0.002510,5022,2230,databricks-gpt-oss-120b,databricks,16.1,[],2026-08-16T05:55:46,gpt-oss-120b,databricks,text
prog49_bst,5,1.0000,5,5,True,False,3137,12,0.004063,5022,4387,databricks-gpt-oss-120b,databricks,26.7,[],2026-08-16T05:56:13,gpt-oss-120b,databricks,text
prog49_bst,6,1.0000,5,5,True,False,5640,12,0.005322,9474,5023,databricks-gpt-oss-120b,databricks,28.2,[],2026-08-16T05:56:41,gpt-oss-120b,databricks,text
prog49_bst,7,0.0000,0,5,True,False,2171,12,0.000965,1081,1070,databricks-gpt-oss-120b,databricks,8.9,[],2026-08-16T05:56:50,gpt-oss-120b,databricks,text
prog49_bst,8,0.4000,2,5,True,False,3027,12,0.003115,5022,3071,databricks-gpt-oss-120b,databricks,21.0,[],2026-08-16T05:57:11,gpt-oss-120b,databricks,text
prog50_binary_heap,1,0.8000,4,5,True,False,2771,12,0.002979,5837,2678,databricks-gpt-oss-120b,databricks,19.7,[],2026-08-16T05:57:31,gpt-oss-120b,databricks,text
prog50_binary_heap,2,0.2000,1,5,True,False,2908,12,0.002373,5837,1836,databricks-gpt-oss-120b,databricks,11.5,[],2026-08-16T05:57:42,gpt-oss-120b,databricks,text
prog50_binary_heap,3,1.0000,5,5,True,False,2438,12,0.002796,5837,2424,databricks-gpt-oss-120b,databricks,16.7,[],2026-08-16T05:57:59,gpt-oss-120b,databricks,text
prog50_binary_heap,4,0.8000,4,5,True,False,2241,12,0.003585,5837,3520,databricks-gpt-oss-120b,databricks,19.9,[],2026-08-16T05:58:19,gpt-oss-120b,databricks,text
